turnir,leto,podlaga,st_iger,zmagovalec,porazenec 
116,2009,Grass,20,218,1977
116,2009,Grass,17,1885,1637
116,2009,Grass,26,1646,1886
116,2009,Grass,22,214,226
116,2009,Grass,22,1937,1970
116,2009,Grass,17,305,196
116,2009,Grass,30,674,1369
116,2009,Grass,35,740,217
116,2009,Grass,33,1633,323
116,2009,Grass,23,715,710
116,2009,Grass,27,1349,1966
116,2009,Grass,34,1941,246
116,2009,Grass,18,168,734
116,2009,Grass,22,1354,296
116,2009,Grass,16,1395,1626
116,2009,Grass,17,262,2044
116,2009,Grass,32,713,1968
116,2009,Grass,32,1398,203
116,2009,Grass,33,1627,165
116,2009,Grass,19,1589,4850
116,2009,Grass,17,1419,275
116,2009,Grass,28,1935,1986
116,2009,Grass,33,3428,1928
116,2009,Grass,20,105,1598
116,2009,Grass,18,304,293
116,2009,Grass,23,1376,2010
116,2009,Grass,23,1393,1604
116,2009,Grass,30,1602,2916
116,2009,Grass,29,2088,1950
116,2009,Grass,16,1617,1350
116,2009,Grass,17,728,94
116,2009,Grass,17,1998,3013
116,2009,Grass,7,3008,227
116,2009,Grass,32,1971,1623
116,2009,Grass,20,183,164
116,2009,Grass,20,1367,3609
116,2009,Grass,13,317,327
116,2009,Grass,26,325,2569
116,2009,Grass,16,1972,746
116,2009,Grass,26,1882,1925
116,2009,Grass,17,330,1352
116,2009,Grass,26,237,1599
116,2009,Grass,22,102,1399
116,2009,Grass,33,1906,193
116,2009,Grass,28,250,155
116,2009,Grass,33,1902,267
116,2009,Grass,18,1080,1982
116,2009,Grass,28,297,3893
116,2009,Grass,26,302,1938
116,2009,Grass,20,744,1889
116,2009,Grass,26,1985,1103
116,2009,Grass,25,314,1372
116,2009,Grass,26,1926,248
116,2009,Grass,14,4101,724
116,2009,Grass,16,1984,166
116,2009,Grass,18,2043,3009
116,2010,Grass,31,170,727
116,2010,Grass,33,170,288
116,2010,Grass,31,727,735
116,2010,Grass,36,727,673
116,2010,Grass,38,170,1081
116,2010,Grass,25,735,299
116,2010,Grass,42,288,743
116,2010,Grass,26,673,277
116,2010,Grass,26,170,694
116,2010,Grass,41,735,658
116,2010,Grass,31,288,233
116,2010,Grass,65,299,1315
116,2010,Grass,49,1081,156
116,2010,Grass,33,743,720
116,2010,Grass,44,727,1646
116,2010,Grass,26,673,679
116,2010,Grass,50,170,282
116,2010,Grass,27,735,138
116,2010,Grass,27,288,263
116,2010,Grass,43,1315,726
116,2010,Grass,30,1081,211
116,2010,Grass,52,156,258
116,2010,Grass,30,743,325
116,2010,Grass,58,727,1415
116,2010,Grass,32,658,206
116,2010,Grass,37,277,291
116,2010,Grass,59,233,102
116,2010,Grass,51,1646,230
116,2010,Grass,36,720,197
116,2010,Grass,23,299,261
116,2010,Grass,49,694,1099
116,2010,Grass,45,673,1890
116,2010,Grass,44,170,326
116,2010,Grass,30,735,715
116,2010,Grass,27,288,306
116,2010,Grass,40,1315,696
116,2010,Grass,29,1081,200
116,2010,Grass,40,1646,702
116,2010,Grass,44,156,184
116,2010,Grass,54,743,245
116,2010,Grass,31,727,318
116,2010,Grass,45,694,1077
116,2010,Grass,23,658,738
116,2010,Grass,54,277,315
116,2010,Grass,42,233,327
116,2010,Grass,43,206,713
116,2010,Grass,41,291,1377
116,2010,Grass,23,1099,234
116,2010,Grass,47,211,1941
116,2010,Grass,48,263,1350
116,2010,Grass,62,138,1354
116,2010,Grass,38,726,281
116,2010,Grass,49,230,1982
116,2010,Grass,46,720,1964
116,2010,Grass,59,282,217
116,2010,Grass,41,258,330
116,2010,Grass,55,679,237
116,2010,Grass,49,197,150
116,2010,Grass,36,1415,1317
116,2010,Grass,32,325,729
116,2010,Grass,40,299,1089
116,2010,Grass,42,102,1940
116,2010,Grass,51,261,1348
116,2010,Grass,28,673,304
116,2010,Grass,45,170,260
116,2010,Grass,27,735,710
116,2010,Grass,25,288,198
116,2010,Grass,25,1315,1349
116,2010,Grass,63,1081,717
116,2010,Grass,44,702,287
116,2010,Grass,27,197,160
116,2010,Grass,45,156,647
116,2010,Grass,31,743,1579
116,2010,Grass,29,261,1891
116,2010,Grass,42,727,747
116,2010,Grass,51,1077,235
116,2010,Grass,34,102,191
116,2010,Grass,36,658,251
116,2010,Grass,34,277,322
116,2010,Grass,25,1089,682
116,2010,Grass,34,233,1434
116,2010,Grass,50,729,177
116,2010,Grass,28,1415,247
116,2010,Grass,39,206,207
116,2010,Grass,66,291,1633
116,2010,Grass,33,234,1370
116,2010,Grass,30,330,292
116,2010,Grass,32,211,155
116,2010,Grass,30,263,2028
116,2010,Grass,33,138,203
116,2010,Grass,41,726,190
116,2010,Grass,54,237,208
116,2010,Grass,48,230,274
116,2010,Grass,51,720,703
116,2010,Grass,34,282,297
116,2010,Grass,32,713,172
116,2010,Grass,38,1964,1914
116,2010,Grass,36,318,1352
116,2010,Grass,44,1377,1944
116,2010,Grass,38,1890,126
116,2010,Grass,25,1646,231
116,2010,Grass,40,258,209
116,2010,Grass,56,679,739
116,2010,Grass,47,1099,246
116,2010,Grass,25,715,115
116,2010,Grass,28,327,161
116,2010,Grass,31,245,1602
116,2010,Grass,26,1354,1100
116,2010,Grass,30,1941,740
116,2010,Grass,36,1348,314
116,2010,Grass,25,281,90
116,2010,Grass,28,200,238
116,2010,Grass,47,326,730
116,2010,Grass,52,1982,178
116,2010,Grass,38,325,176
116,2010,Grass,35,738,229
116,2010,Grass,42,217,1972
116,2010,Grass,31,696,1901
116,2010,Grass,21,299,218
116,2010,Grass,35,1350,1375
116,2010,Grass,43,694,1098
116,2010,Grass,39,306,116
116,2010,Grass,43,1940,1399
116,2010,Grass,25,150,262
116,2010,Grass,30,1317,1394
116,2010,Grass,26,184,232
116,2010,Grass,45,315,736
116,2010,Grass,35,715,301
116,2010,Grass,33,325,1633
116,2010,Grass,59,1982,1881
116,2010,Grass,51,1579,1352
116,2010,Grass,34,1370,116
116,2010,Grass,28,1901,740
116,2010,Grass,35,1377,172
116,2010,Grass,33,1354,1940
116,2010,Grass,35,1944,741
116,2010,Grass,36,1941,90
116,2010,Grass,29,1890,1998
116,2010,Grass,29,2028,2008
116,2010,Grass,49,1399,2005
116,2010,Grass,27,327,1902
116,2010,Grass,32,1100,305
116,2010,Grass,17,314,1419
116,2010,Grass,18,715,1610
116,2010,Grass,30,1941,686
116,2010,Grass,20,1998,1369
116,2010,Grass,25,741,1919
116,2010,Grass,20,327,1636
116,2010,Grass,16,314,302
116,2010,Grass,18,1633,744
116,2010,Grass,17,1982,272
116,2010,Grass,22,1352,1368
116,2010,Grass,17,116,317
116,2010,Grass,19,740,1928
116,2010,Grass,22,172,1628
116,2010,Grass,18,325,1397
116,2010,Grass,23,1940,2015
116,2010,Grass,29,1944,1937
116,2010,Grass,35,301,1895
116,2010,Grass,22,1881,731
116,2010,Grass,32,1902,186
116,2010,Grass,19,90,728
116,2010,Grass,28,1579,1939
116,2010,Grass,28,1370,1911
116,2010,Grass,21,1890,250
116,2010,Grass,30,1377,1603
116,2010,Grass,26,2028,1935
116,2010,Grass,33,1419,296
116,2010,Grass,12,2005,189
116,2010,Grass,31,1399,1906
116,2010,Grass,31,1354,1371
116,2010,Grass,29,1100,2017
116,2010,Grass,17,2008,1979
116,2010,Grass,21,305,1971
116,2010,Grass,21,1901,1381
116,2010,Grass,22,715,1924
116,2010,Grass,16,686,1626
116,2010,Grass,20,1369,1991
116,2010,Grass,31,1919,1898
116,2010,Grass,27,1906,216
116,2010,Grass,17,1636,2043
116,2010,Grass,17,2028,293
116,2010,Grass,19,302,3428
116,2010,Grass,23,1633,2004
116,2010,Grass,26,305,267
116,2010,Grass,26,1982,1393
116,2010,Grass,27,1352,1608
116,2010,Grass,28,116,1590
116,2010,Grass,21,1371,254
116,2010,Grass,28,740,1600
116,2010,Grass,20,172,1969
116,2010,Grass,19,325,226
116,2010,Grass,21,1940,1629
116,2010,Grass,32,1944,1621
116,2010,Grass,19,1895,1611
116,2010,Grass,14,1979,252
116,2010,Grass,31,731,1945
116,2010,Grass,17,186,1995
116,2010,Grass,22,90,1974
116,2010,Grass,22,2005,312
116,2010,Grass,15,1939,2915
116,2010,Grass,19,1370,737
116,2010,Grass,22,1419,1882
116,2010,Grass,17,1890,1917
116,2010,Grass,36,1377,313
116,2010,Grass,19,1100,136
116,2010,Grass,18,1381,183
116,2010,Grass,15,1368,1631
116,2010,Grass,27,1610,275
116,2010,Grass,22,272,1104
116,2010,Grass,16,1911,1398
116,2010,Grass,21,1935,4761
116,2010,Grass,23,1628,1625
116,2010,Grass,25,728,2088
116,2010,Grass,6,1399,1372
116,2010,Grass,17,1998,2916
116,2010,Grass,20,327,1605
116,2010,Grass,32,301,1107
116,2010,Grass,21,1354,259
116,2010,Grass,23,1603,298
116,2010,Grass,21,1941,105
116,2010,Grass,23,1971,1863
116,2010,Grass,28,317,1950
116,2010,Grass,18,1881,3893
116,2010,Grass,16,1579,321
116,2010,Grass,16,2008,271
116,2010,Grass,17,2017,1097
116,2010,Grass,30,1937,3565
116,2010,Grass,31,1397,1623
116,2010,Grass,30,2015,1583
116,2010,Grass,29,296,1965
116,2010,Grass,19,189,1598
116,2010,Grass,27,741,2024
116,2010,Grass,33,250,1373
116,2010,Grass,26,1902,734
116,2010,Grass,18,1928,1595
116,2010,Grass,37,744,1999
116,2010,Grass,28,314,1984
116,2011,Grass,33,735,170
116,2011,Grass,38,170,288
116,2011,Grass,43,735,743
116,2011,Grass,40,170,1348
116,2011,Grass,38,735,314
116,2011,Grass,52,743,673
116,2011,Grass,29,288,291
116,2011,Grass,45,170,188
116,2011,Grass,27,735,696
116,2011,Grass,40,673,1077
116,2011,Grass,30,288,162
116,2011,Grass,33,1348,727
116,2011,Grass,32,743,156
116,2011,Grass,59,291,217
116,2011,Grass,29,314,102
116,2011,Grass,32,170,741
116,2011,Grass,39,735,292
116,2011,Grass,28,673,146
116,2011,Grass,40,288,682
116,2011,Grass,29,314,1081
116,2011,Grass,27,727,1372
116,2011,Grass,28,156,713
116,2011,Grass,36,291,1315
116,2011,Grass,36,217,206
116,2011,Grass,32,1348,326
116,2011,Grass,28,102,277
116,2011,Grass,28,743,152
116,2011,Grass,38,188,263
116,2011,Grass,41,1077,177
116,2011,Grass,27,162,278
116,2011,Grass,25,696,299
116,2011,Grass,27,170,1352
116,2011,Grass,27,735,287
116,2011,Grass,25,673,305
116,2011,Grass,30,288,325
116,2011,Grass,54,1081,658
116,2011,Grass,25,727,720
116,2011,Grass,47,156,313
116,2011,Grass,29,1315,230
116,2011,Grass,41,206,1636
116,2011,Grass,33,1348,1415
116,2011,Grass,43,277,1394
116,2011,Grass,46,743,286
116,2011,Grass,33,299,315
116,2011,Grass,35,278,247
116,2011,Grass,35,263,235
116,2011,Grass,48,177,234
116,2011,Grass,27,162,736
116,2011,Grass,28,1077,1369
116,2011,Grass,35,696,155
116,2011,Grass,32,102,261
116,2011,Grass,37,326,160
116,2011,Grass,36,188,710
116,2011,Grass,25,1372,115
116,2011,Grass,42,713,176
116,2011,Grass,38,146,317
116,2011,Grass,5,741,2014
116,2011,Grass,35,292,729
116,2011,Grass,30,152,1399
116,2011,Grass,31,217,290
116,2011,Grass,28,682,1434
116,2011,Grass,42,291,1317
116,2011,Grass,48,314,231
116,2011,Grass,26,170,150
116,2011,Grass,24,735,258
116,2011,Grass,31,673,295
116,2011,Grass,31,288,209
116,2011,Grass,41,1081,282
116,2011,Grass,23,727,159
116,2011,Grass,30,156,259
116,2011,Grass,32,1315,1964
116,2011,Grass,32,206,1376
116,2011,Grass,36,1348,200
116,2011,Grass,38,277,304
116,2011,Grass,30,743,740
116,2011,Grass,37,315,251
116,2011,Grass,29,247,190
116,2011,Grass,42,263,302
116,2011,Grass,42,177,306
116,2011,Grass,34,162,246
116,2011,Grass,46,1077,173
116,2011,Grass,31,696,1351
116,2011,Grass,45,261,1603
116,2011,Grass,56,160,723
116,2011,Grass,45,152,245
116,2011,Grass,16,290,739
116,2011,Grass,26,188,1628
116,2011,Grass,41,115,296
116,2011,Grass,18,176,747
116,2011,Grass,41,682,1891
116,2011,Grass,29,146,1940
116,2011,Grass,33,314,702
116,2011,Grass,31,1317,211
116,2011,Grass,31,2014,1098
116,2011,Grass,51,292,730
116,2011,Grass,53,287,1350
116,2011,Grass,55,231,281
116,2011,Grass,51,713,185
116,2011,Grass,44,720,1393
116,2011,Grass,38,1372,293
116,2011,Grass,32,278,1941
116,2011,Grass,25,1399,157
116,2011,Grass,16,1369,201
116,2011,Grass,37,286,2038
116,2011,Grass,30,326,262
116,2011,Grass,31,317,184
116,2011,Grass,27,230,1599
116,2011,Grass,31,313,327
116,2011,Grass,42,658,260
116,2011,Grass,34,234,1370
116,2011,Grass,37,1415,726
116,2011,Grass,41,325,1972
116,2011,Grass,49,217,679
116,2011,Grass,27,736,320
116,2011,Grass,31,291,1375
116,2011,Grass,27,299,208
116,2011,Grass,25,102,312
116,2011,Grass,53,305,1950
116,2011,Grass,49,155,737
116,2011,Grass,44,741,139
116,2011,Grass,48,710,1660
116,2011,Grass,27,235,238
116,2011,Grass,32,729,138
116,2011,Grass,28,1434,2088
116,2011,Grass,46,1352,213
116,2011,Grass,44,1394,289
116,2011,Grass,42,1636,330
116,2011,Grass,42,217,1951
116,2011,Grass,41,1628,1610
116,2011,Grass,41,302,1098
116,2011,Grass,56,1660,278
116,2011,Grass,50,2038,313
116,2011,Grass,38,330,740
116,2011,Grass,40,713,1602
116,2011,Grass,46,1964,2026
116,2011,Grass,56,1941,1634
116,2011,Grass,56,296,734
116,2011,Grass,39,1399,1636
116,2011,Grass,30,1393,1605
116,2011,Grass,25,737,1617
116,2011,Grass,32,1950,2013
116,2011,Grass,44,320,294
116,2011,Grass,24,314,674
116,2011,Grass,28,217,2106
116,2011,Grass,21,734,1108
116,2011,Grass,12,1602,748
116,2011,Grass,27,1628,250
116,2011,Grass,20,1098,2017
116,2011,Grass,16,278,1899
116,2011,Grass,18,313,2018
116,2011,Grass,34,1605,189
116,2011,Grass,19,740,2080
116,2011,Grass,21,713,1637
116,2011,Grass,30,330,1437
116,2011,Grass,30,674,1922
116,2011,Grass,22,1964,1914
116,2011,Grass,18,1941,1397
116,2011,Grass,30,2038,1937
116,2011,Grass,22,302,300
116,2011,Grass,20,296,1991
116,2011,Grass,23,1399,724
116,2011,Grass,15,1610,2115
116,2011,Grass,31,1393,1373
116,2011,Grass,18,1617,2023
116,2011,Grass,17,737,1885
116,2011,Grass,26,1660,301
116,2011,Grass,31,1951,1622
116,2011,Grass,28,294,2048
116,2011,Grass,20,1634,3427
116,2011,Grass,20,2013,274
116,2011,Grass,30,1950,1381
116,2011,Grass,32,320,216
116,2011,Grass,17,314,2019
116,2011,Grass,20,1636,1898
116,2011,Grass,35,2026,1398
116,2011,Grass,27,294,1626
116,2011,Grass,17,217,2022
116,2011,Grass,28,2019,254
116,2011,Grass,32,1108,1965
116,2011,Grass,28,1398,1371
116,2011,Grass,29,748,1890
116,2011,Grass,33,1636,322
116,2011,Grass,33,1634,1982
116,2011,Grass,19,1628,1601
116,2011,Grass,18,737,297
116,2011,Grass,30,1381,203
116,2011,Grass,18,1098,1887
116,2011,Grass,22,278,2034
116,2011,Grass,35,313,2915
116,2011,Grass,30,189,207
116,2011,Grass,20,740,2004
116,2011,Grass,17,713,2916
116,2011,Grass,30,1617,1623
116,2011,Grass,27,1373,1646
116,2011,Grass,20,330,2028
116,2011,Grass,2,1922,2020
116,2011,Grass,23,274,1627
116,2011,Grass,33,301,232
116,2011,Grass,30,1622,1584
116,2011,Grass,22,1964,1395
116,2011,Grass,9,320,1635
116,2011,Grass,18,1941,1924
116,2011,Grass,20,1937,686
116,2011,Grass,16,302,275
116,2011,Grass,18,296,1589
116,2011,Grass,20,2115,179
116,2011,Grass,19,1399,1647
116,2011,Grass,19,1914,4103
116,2011,Grass,12,1610,1621
116,2011,Grass,19,1393,1901
116,2011,Grass,17,2023,2665
116,2011,Grass,15,1602,2015
116,2011,Grass,19,1660,2577
116,2011,Grass,23,724,248
116,2011,Grass,20,2080,2062
116,2011,Grass,23,1951,1349
116,2011,Grass,17,3427,3428
116,2011,Grass,26,734,2032
116,2011,Grass,21,2048,264
116,2011,Grass,22,2017,1911
116,2011,Grass,25,1397,1967
116,2011,Grass,4,674,328
116,2011,Grass,16,2013,1906
116,2011,Grass,30,2106,265
116,2011,Grass,21,250,1953
116,2011,Grass,26,216,3027
116,2011,Grass,22,1637,237
116,2011,Grass,33,1950,1939
116,2011,Grass,28,1605,165
116,2011,Grass,27,300,2347
116,2011,Grass,29,2018,273
116,2011,Grass,15,1991,745
116,2011,Grass,22,1898,236
116,2011,Grass,25,1899,2001
116,2011,Grass,20,2038,2021
116,2011,Grass,32,314,2033
116,2011,Grass,29,1885,1944
116,2011,Grass,29,1437,1974
116,2011,Grass,9,2026,164
116,2012,Grass,41,673,288
116,2012,Grass,37,673,735
116,2012,Grass,40,288,743
116,2012,Grass,27,735,261
116,2012,Grass,23,673,1077
116,2012,Grass,49,288,156
116,2012,Grass,44,743,726
116,2012,Grass,25,735,315
116,2012,Grass,39,673,102
116,2012,Grass,29,288,1891
116,2012,Grass,43,743,1348
116,2012,Grass,26,156,188
116,2012,Grass,33,261,162
116,2012,Grass,56,1077,1415
116,2012,Grass,29,726,1396
116,2012,Grass,34,735,723
116,2012,Grass,51,673,720
116,2012,Grass,40,288,292
116,2012,Grass,28,743,330
116,2012,Grass,40,156,1315
116,2012,Grass,37,1077,739
116,2012,Grass,29,188,260
116,2012,Grass,35,1348,294
116,2012,Grass,29,162,177
116,2012,Grass,33,315,173
116,2012,Grass,63,1891,233
116,2012,Grass,46,102,160
116,2012,Grass,30,726,1626
116,2012,Grass,51,261,1634
116,2012,Grass,36,1396,259
116,2012,Grass,41,1415,304
116,2012,Grass,30,735,313
116,2012,Grass,51,1626,170
116,2012,Grass,24,673,197
116,2012,Grass,46,288,290
116,2012,Grass,39,743,176
116,2012,Grass,31,156,1660
116,2012,Grass,42,739,1352
116,2012,Grass,34,188,740
116,2012,Grass,53,1348,1351
116,2012,Grass,38,177,1991
116,2012,Grass,33,102,263
116,2012,Grass,39,173,258
116,2012,Grass,28,1891,217
116,2012,Grass,44,160,1636
116,2012,Grass,29,162,1393
116,2012,Grass,29,260,184
116,2012,Grass,49,233,2014
116,2012,Grass,33,259,245
116,2012,Grass,26,1077,1600
116,2012,Grass,27,726,1446
116,2012,Grass,30,723,318
116,2012,Grass,43,720,150
116,2012,Grass,31,1315,686
116,2012,Grass,46,261,282
116,2012,Grass,17,292,286
116,2012,Grass,24,1396,306
116,2012,Grass,51,304,1370
116,2012,Grass,36,294,1633
116,2012,Grass,40,1415,231
116,2012,Grass,56,1634,289
116,2012,Grass,51,330,277
116,2012,Grass,55,315,1635
116,2012,Grass,25,735,191
116,2012,Grass,30,170,211
116,2012,Grass,21,673,252
116,2012,Grass,24,288,702
116,2012,Grass,29,743,658
116,2012,Grass,39,289,727
116,2012,Grass,33,156,322
116,2012,Grass,31,739,146
116,2012,Grass,44,188,326
116,2012,Grass,38,1348,157
116,2012,Grass,57,304,234
116,2012,Grass,53,177,710
116,2012,Grass,18,263,694
116,2012,Grass,45,306,291
116,2012,Grass,36,173,207
116,2012,Grass,36,1891,2038
116,2012,Grass,35,160,329
116,2012,Grass,24,162,325
116,2012,Grass,31,260,295
116,2012,Grass,38,294,314
116,2012,Grass,30,2014,246
116,2012,Grass,31,245,1372
116,2012,Grass,55,1415,729
116,2012,Grass,56,315,200
116,2012,Grass,54,277,247
116,2012,Grass,36,1077,293
116,2012,Grass,56,726,139
116,2012,Grass,8,723,1434
116,2012,Grass,33,720,741
116,2012,Grass,35,1315,1914
116,2012,Grass,30,261,1394
116,2012,Grass,47,286,287
116,2012,Grass,45,231,3427
116,2012,Grass,28,292,138
116,2012,Grass,29,1396,254
116,2012,Grass,41,318,730
116,2012,Grass,47,1393,185
116,2012,Grass,45,1600,1628
116,2012,Grass,14,258,159
116,2012,Grass,26,1660,1376
116,2012,Grass,40,197,696
116,2012,Grass,56,176,302
116,2012,Grass,37,313,299
116,2012,Grass,36,1634,278
116,2012,Grass,55,1446,2026
116,2012,Grass,33,290,235
116,2012,Grass,52,1635,115
116,2012,Grass,31,217,1371
116,2012,Grass,29,330,248
116,2012,Grass,40,1633,713
116,2012,Grass,54,1370,203
116,2012,Grass,28,102,296
116,2012,Grass,38,259,301
116,2012,Grass,28,282,1972
116,2012,Grass,50,686,270
116,2012,Grass,44,233,300
116,2012,Grass,44,1626,327
116,2012,Grass,51,1991,748
116,2012,Grass,29,150,334
116,2012,Grass,52,184,274
116,2012,Grass,24,740,736
116,2012,Grass,10,1352,190
116,2012,Grass,43,1351,213
116,2012,Grass,42,1636,1979
116,2012,Grass,39,2026,1623
116,2012,Grass,46,150,1373
116,2012,Grass,28,1633,270
116,2012,Grass,39,322,1349
116,2012,Grass,31,278,2045
116,2012,Grass,31,329,1610
116,2012,Grass,35,1396,2042
116,2012,Grass,41,1393,1948
116,2012,Grass,51,1352,2057
116,2012,Grass,56,184,2021
116,2012,Grass,21,1634,1378
116,2012,Grass,52,1600,2047
116,2012,Grass,33,274,1098
116,2012,Grass,26,1660,3013
116,2012,Grass,40,334,216
116,2012,Grass,55,1991,1590
116,2012,Grass,26,2026,3893
116,2012,Grass,19,150,317
116,2012,Grass,31,1633,2073
116,2012,Grass,23,1349,2640
116,2012,Grass,19,278,1941
116,2012,Grass,22,1610,1395
116,2012,Grass,18,1396,201
116,2012,Grass,26,1948,266
116,2012,Grass,16,322,1602
116,2012,Grass,21,1393,1631
116,2012,Grass,30,329,281
116,2012,Grass,22,270,1965
116,2012,Grass,18,1352,297
116,2012,Grass,30,184,2025
116,2012,Grass,15,1634,2044
116,2012,Grass,20,1991,1982
116,2012,Grass,15,1373,1919
116,2012,Grass,21,334,273
116,2012,Grass,31,1600,2139
116,2012,Grass,23,274,2070
116,2012,Grass,16,2045,232
116,2012,Grass,24,2047,2053
116,2012,Grass,22,1590,1663
116,2012,Grass,27,1660,189
116,2012,Grass,27,3013,2110
116,2012,Grass,32,1098,2002
116,2012,Grass,18,1378,1917
116,2012,Grass,18,216,1984
116,2012,Grass,23,2042,2051
116,2012,Grass,33,2057,2019
116,2012,Grass,18,1623,2065
116,2012,Grass,32,2021,298
116,2012,Grass,20,2026,1605
116,2012,Grass,20,216,1646
116,2012,Grass,31,1590,238
116,2012,Grass,14,150,1598
116,2012,Grass,26,1633,305
116,2012,Grass,23,298,1922
116,2012,Grass,30,2057,1375
116,2012,Grass,17,1349,251
116,2012,Grass,23,278,2023
116,2012,Grass,15,1610,4766
116,2012,Grass,17,1396,2041
116,2012,Grass,32,2110,209
116,2012,Grass,19,266,2008
116,2012,Grass,32,2047,1584
116,2012,Grass,27,1378,250
116,2012,Grass,22,2002,272
116,2012,Grass,19,1602,4107
116,2012,Grass,20,1393,1418
116,2012,Grass,35,281,1629
116,2012,Grass,27,270,321
116,2012,Grass,31,1352,1397
116,2012,Grass,14,184,2643
116,2012,Grass,35,1660,679
116,2012,Grass,12,1634,2039
116,2012,Grass,28,1982,1885
116,2012,Grass,25,2045,1399
116,2012,Grass,36,1919,1606
116,2012,Grass,19,273,193
116,2012,Grass,22,1623,1951
116,2012,Grass,17,2051,275
116,2012,Grass,16,1600,4103
116,2012,Grass,22,274,1377
116,2012,Grass,13,322,1108
116,2012,Grass,22,1631,1597
116,2012,Grass,28,1395,717
116,2012,Grass,23,2044,2020
116,2012,Grass,32,1948,1939
116,2012,Grass,20,2065,1621
116,2012,Grass,32,3893,2006
116,2012,Grass,23,1663,2115
116,2012,Grass,23,2019,283
116,2012,Grass,13,3013,236
116,2012,Grass,30,1941,3606
116,2012,Grass,16,1098,2011
116,2012,Grass,21,201,2001
116,2012,Grass,21,232,333
116,2012,Grass,23,317,3446
116,2012,Grass,26,2053,1898
116,2012,Grass,27,2025,312
116,2012,Grass,32,334,731
116,2012,Grass,22,189,1592
116,2012,Grass,20,2073,1925
116,2012,Grass,17,1965,3017
116,2012,Grass,19,297,4110
116,2012,Grass,31,1991,2034
116,2012,Grass,26,2640,271
116,2012,Grass,29,1373,1967
116,2012,Grass,19,2042,1930
116,2012,Grass,36,2139,2022
116,2012,Grass,29,1917,1924
116,2012,Grass,30,2021,1937
116,2012,Grass,17,329,279
116,2012,Grass,27,1984,1995
116,2012,Grass,27,2070,4761
116,2013,Grass,32,288,735
116,2013,Grass,57,735,188
116,2013,Grass,42,288,1634
116,2013,Grass,32,735,727
116,2013,Grass,48,288,160
116,2013,Grass,31,188,156
116,2013,Grass,32,1634,217
116,2013,Grass,30,735,139
116,2013,Grass,30,288,1077
116,2013,Grass,40,156,327
116,2013,Grass,46,727,314
116,2013,Grass,32,188,729
116,2013,Grass,52,1634,277
116,2013,Grass,47,217,305
116,2013,Grass,30,160,1660
116,2013,Grass,25,735,258
116,2013,Grass,30,288,208
116,2013,Grass,49,156,245
116,2013,Grass,40,727,287
116,2013,Grass,31,188,1636
116,2013,Grass,50,314,162
116,2013,Grass,47,729,260
116,2013,Grass,40,139,291
116,2013,Grass,32,1634,177
116,2013,Grass,31,1077,315
116,2013,Grass,33,1660,173
116,2013,Grass,26,217,259
116,2013,Grass,14,327,320
116,2013,Grass,30,305,322
116,2013,Grass,37,277,1434
116,2013,Grass,28,160,289
116,2013,Grass,29,735,1584
116,2013,Grass,30,288,299
116,2013,Grass,51,1434,673
116,2013,Grass,43,156,1610
116,2013,Grass,27,289,743
116,2013,Grass,31,727,1646
116,2013,Grass,30,188,1633
116,2013,Grass,37,162,740
116,2013,Grass,31,1660,1891
116,2013,Grass,29,260,207
116,2013,Grass,44,139,329
116,2013,Grass,35,177,1991
116,2013,Grass,2,320,2014
116,2013,Grass,53,305,234
116,2013,Grass,38,1077,300
116,2013,Grass,12,173,1349
116,2013,Grass,16,729,696
116,2013,Grass,32,1634,723
116,2013,Grass,31,259,297
116,2013,Grass,33,245,246
116,2013,Grass,46,287,1089
116,2013,Grass,52,258,1659
116,2013,Grass,36,1636,286
116,2013,Grass,33,160,720
116,2013,Grass,41,208,1370
116,2013,Grass,32,322,658
116,2013,Grass,15,327,1378
116,2013,Grass,43,217,748
116,2013,Grass,31,291,694
116,2013,Grass,29,277,1940
116,2013,Grass,31,314,730
116,2013,Grass,27,315,274
116,2013,Grass,23,735,261
116,2013,Grass,37,288,318
116,2013,Grass,36,673,230
116,2013,Grass,32,156,271
116,2013,Grass,29,748,170
116,2013,Grass,27,743,294
116,2013,Grass,45,727,1635
116,2013,Grass,29,188,252
116,2013,Grass,31,162,200
116,2013,Grass,27,1891,292
116,2013,Grass,33,658,247
116,2013,Grass,32,260,301
116,2013,Grass,35,139,1394
116,2013,Grass,48,315,739
116,2013,Grass,28,177,2026
116,2013,Grass,33,327,726
116,2013,Grass,31,2014,185
116,2013,Grass,34,234,1418
116,2013,Grass,52,291,263
116,2013,Grass,27,1077,326
116,2013,Grass,56,314,233
116,2013,Grass,26,173,2017
116,2013,Grass,36,729,1415
116,2013,Grass,28,1634,2110
116,2013,Grass,25,259,248
116,2013,Grass,43,245,333
116,2013,Grass,26,287,710
116,2013,Grass,42,258,313
116,2013,Grass,41,286,278
116,2013,Grass,26,277,197
116,2013,Grass,32,720,325
116,2013,Grass,24,208,1372
116,2013,Grass,56,1610,281
116,2013,Grass,27,730,1099
116,2013,Grass,31,1646,209
116,2013,Grass,51,322,176
116,2013,Grass,35,1660,203
116,2013,Grass,27,246,218
116,2013,Grass,44,289,302
116,2013,Grass,37,217,231
116,2013,Grass,44,1378,2002
116,2013,Grass,32,274,138
116,2013,Grass,49,1633,1447
116,2013,Grass,27,696,306
116,2013,Grass,24,299,1351
116,2013,Grass,48,1370,198
